"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2024-01-01 19:15:00","LI-200R",,,,0.053,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 19:15:00","LI-200R",,,,0.053,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 19:30:00","LI-200R",,,,0.069,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 19:30:00","LI-200R",,,,0.069,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 19:45:00","LI-200R",,,,0.078,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 19:45:00","LI-200R",,,,0.078,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 20:00:00","LI-200R",,,,0.033,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 20:00:00","LI-200R",,,,0.033,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 20:15:00","LI-200R",,,,0.051,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 20:15:00","LI-200R",,,,0.051,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 20:30:00","LI-200R",,,,0.056,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 20:30:00","LI-200R",,,,0.056,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 20:45:00","LI-200R",,,,0.086,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 20:45:00","LI-200R",,,,0.086,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 21:00:00","LI-200R",,,,0.044,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 21:00:00","LI-200R",,,,0.044,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 21:15:00","LI-200R",,,,0.102,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-01 21:15:00","LI-200R",,,,0.102,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-01 21:30:00","LI-200R",,,,0.099,"wx-slr-fd15","67ab29eb",,0,
