"TOA5","GCREW_MARSH_OUTLET","CR1000X","27811","CR1000X.Std.05.01","CPU:GCREW_MARSH_OUTLET_v4.2CURRENT.CR1X","40134","FLUX"
"TIMESTAMP","RECORD","CH4_ppm","CH4_ppm_sd","CH4L_ppm","CH4L_ppm_sd","CH4H_ppm","CH4H_ppm_sd","H2O_ppm","H2O_ppm_sd","cCO2_ppm","CCO2_ppm_sd","CH4d_ppm","CH4d_ppm_sd","CO2d_ppm","CO2d_ppm_sd","GasP_torr","GasP_torr_sd","GasT_C","GasT_C_sd","AmbT_C","AmbT_C_sd","RD0_us","RD0_us_sd","RD1_us","RD1_us_sd","Fit_Flag","MIU_VALVE","LGR_Time","MIU_DESC"
"2023-04-18 21:10:40",12026,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:10:50",12027,3,0,"NAN",160.9129,0.1811138,2437.177,29.23,7503.318,4.234994,161.306,0.1827861,7521.649,4.308954,139.1248,0.02101295,24.37851,0.002734355,22.89728,0.003616139,10.1023,0.003052546,7.179319,0.001595245,3,0,"NAN"," 1.762443e-03",""
"2023-04-18 21:11:00",12028,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:11:10",12029,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:11:20",12030,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:11:30",12031,3,0,"NAN",161.9872,0.1435429,2439.557,48.74221,7525.32,4.612407,162.3833,0.1431365,7543.724,4.683442,139.1256,0.0181328,24.36133,0.002855541,22.87875,0.004976298,10.101,0.002749564,7.178881,0.001671144,3,0,"NAN"," 1.857960e-03",""
"2023-04-18 21:11:40",12032,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:11:50",12033,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:12:00",12034,3,0,"NAN",163.0493,0.1750808,2424.794,52.62692,7547.031,6.039444,163.4457,0.1769946,7565.375,6.136128,139.1246,0.01996508,24.3448,0.002527929,22.87133,0.00400206,10.10289,0.00290343,7.178447,0.002696047,3,0,"NAN"," 2.323460e-03",""
"2023-04-18 21:12:10",12035,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:12:20",12036,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:12:30",12037,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:12:40",12038,3,0,"NAN",164.156,0.1523254,2406.3,46.45093,7565.196,4.972245,164.5519,0.1537286,7583.444,5.017041,139.1209,0.02529143,24.32786,0.002822927,22.8494,0.005520597,10.10305,0.003065411,7.178315,0.001257622,3,0,"NAN"," 2.445321e-03",""
"2023-04-18 21:12:50",12039,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:13:00",12040,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:13:10",12041,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:13:20",12042,3,0,"NAN",165.2521,0.1875121,2401.059,39.04353,7589.732,5.594269,165.6498,0.1898232,7607.999,5.666539,139.1325,0.02049831,24.31033,0.003077359,22.82979,0.007369089,10.1058,0.002693268,7.178512,0.002787513,3,0,"NAN"," 2.156701e-03",""
"2023-04-18 21:13:30",12043,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:13:40",12044,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:13:50",12045,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:14:00",12046,3,0,"NAN",166.3529,0.2154477,2371.033,36.01533,7611.638,8.363179,166.7482,0.2176456,7629.728,8.398963,139.1292,0.02512718,24.29332,0.002793798,22.80849,0.009553603,10.10622,0.002242502,7.178448,0.002351773,3,0,"NAN"," 2.079907e-03",""
"2023-04-18 21:14:10",12047,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:14:20",12048,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:14:30",12049,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:14:40",12050,3,0,"NAN",167.4416,0.1595105,2379.897,44.53955,7631.865,5.929484,167.8411,0.1605182,7650.071,5.845345,139.1238,0.02138267,24.27576,0.002809447,22.78307,0.00366545,10.10656,0.003380775,7.179722,0.002403158,3,0,"NAN"," 2.297625e-03",""
"2023-04-18 21:14:50",12051,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:15:00",12052,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:15:10",12053,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:15:20",12054,3,0,"NAN",168.5318,0.1263199,2338.02,37.49368,7652.134,4.952604,168.9267,0.1253351,7670.067,4.964933,139.1212,0.02279619,24.25718,0.00295152,22.76993,0.007245461,10.10674,0.003131759,7.178843,0.001496485,3,0,"NAN"," 2.641117e-03",""
"2023-04-18 21:15:30",12055,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:15:40",12056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:15:50",12057,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:16:00",12058,3,0,"NAN",169.6153,0.1725356,2347.416,40.5298,7672.742,4.764714,170.0144,0.1713835,7690.796,4.738317,139.1297,0.02149115,24.24001,0.00276055,22.74897,0.005216361,10.10578,0.002518293,7.179465,0.001856035,3,0,"NAN"," 1.721557e-03",""
"2023-04-18 21:16:10",12059,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:16:20",12060,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:16:30",12061,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:16:40",12062,3,0,"NAN",170.6955,0.1495172,2330.261,40.93612,7693.991,4.847017,171.0941,0.1500754,7711.962,4.95056,139.1257,0.01918846,24.22233,0.00268306,22.72399,0.005035455,10.1086,0.002469184,7.179853,0.002472182,3,0,"NAN"," 1.481669e-03",""
"2023-04-18 21:16:50",12063,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:17:00",12064,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:17:10",12065,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:17:20",12066,3,0,"NAN",171.8386,0.1942588,2325.47,35.72789,7714.832,6.114863,172.2392,0.1943107,7732.814,6.190523,139.1239,0.02108853,24.20377,0.002627689,22.6978,0.00971866,10.10854,0.002469607,7.177845,0.002013336,3,0,"NAN"," 2.897959e-03",""
"2023-04-18 21:17:30",12067,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:17:40",12068,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:17:50",12069,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:18:00",12070,3,0,"NAN",172.9784,0.1854341,2299.825,42.85792,7729.246,4.412091,173.3771,0.1890845,7747.063,4.608541,139.1223,0.02552918,24.18546,0.002879213,22.67206,0.004822821,10.10873,0.002017164,7.179384,0.001706819,3,0,"NAN"," 2.448852e-03",""
"2023-04-18 21:18:10",12071,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:18:20",12072,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:18:30",12073,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:18:40",12074,3,0,"NAN",174.1465,0.1716519,2305.281,39.41041,7752.957,4.724264,174.5489,0.17076,7770.871,4.71034,139.1267,0.02582384,24.16729,0.00288751,22.65788,0.008333287,10.10958,0.003052882,7.179051,0.002021479,3,0,"NAN"," 2.415322e-03",""
"2023-04-18 21:18:50",12075,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:19:00",12076,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:19:10",12077,3,0,"NAN",175.3801,0.1827612,2299.526,49.93822,7774.162,3.568401,175.7844,0.1842407,7792.08,3.784696,139.1267,0.02292121,24.14888,0.002540187,22.64309,0.009422805,10.10871,0.002518977,7.178562,0.001946109,3,0,"NAN"," 2.644140e-03",""
"2023-04-18 21:19:20",12078,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:19:30",12079,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:19:40",12080,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:19:50",12081,3,0,"NAN",176.5167,0.1698533,2300.087,52.61675,7793.888,6.604947,176.9236,0.1693012,7811.856,6.602592,139.1285,0.02259,24.13117,0.002768192,22.62541,0.003229653,10.11176,0.002703913,7.179598,0.002167367,3,0,"NAN"," 2.209550e-03",""
"2023-04-18 21:20:00",12082,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:20:10",12083,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:20:20",12084,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:20:30",12085,3,0,"NAN",177.7217,0.2248789,2286.697,46.28888,7812.151,5.233761,178.129,0.2242364,7830.056,5.309051,139.1252,0.02184921,24.11264,0.003003473,22.60366,0.004199329,10.1113,0.003195502,7.179355,0.002692562,3,0,"NAN"," 1.990978e-03",""
"2023-04-18 21:20:40",12086,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:20:50",12087,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:21:00",12088,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:21:10",12089,3,0,"NAN",178.8827,0.2282226,2274.662,46.88657,7834.297,7.77763,179.2906,0.2302888,7852.158,7.896771,139.1269,0.0212127,24.09535,0.00254753,22.58875,0.01111933,10.11423,0.00303306,7.179039,0.001869742,3,0,"NAN"," 2.119584e-03",""
"2023-04-18 21:21:20",12090,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:21:30",12091,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:21:40",12092,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:21:50",12093,3,0,"NAN",180.126,0.2037889,2277.415,45.01183,7857.977,7.064026,180.5372,0.2046622,7875.914,7.072223,139.125,0.01853878,24.07747,0.002769733,22.54863,0.00468796,10.11248,0.002572136,7.179473,0.001890439,3,0,"NAN"," 1.768070e-03",""
"2023-04-18 21:22:00",12094,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:22:10",12095,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:22:20",12096,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:22:30",12097,3,0,"NAN",181.4133,0.2077304,2280.467,44.79495,7879.267,5.075218,181.8279,0.207486,7897.276,5.188846,139.1271,0.022556,24.05885,0.002910148,22.53092,0.005821847,10.11221,0.002900992,7.17989,0.00260284,3,0,"NAN"," 2.296855e-03",""
"2023-04-18 21:22:40",12098,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:22:50",12099,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:23:00",12100,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:23:10",12101,3,0,"NAN",182.7053,0.1813596,2237.369,44.60247,7899.27,5.335814,183.115,0.1790979,7916.983,5.274708,139.1267,0.02174881,24.04117,0.002846685,22.52137,0.004845588,10.11342,0.003162497,7.17922,0.001886469,3,0,"NAN"," 1.863631e-03",""
"2023-04-18 21:23:20",12102,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:23:30",12103,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:23:40",12104,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:23:50",12105,3,0,"NAN",184.0757,0.2246745,2224.51,37.96637,7919.672,5.300284,184.4861,0.2246514,7937.328,5.286246,139.1252,0.02180796,24.02304,0.002817653,22.5086,0.003382692,10.11344,0.002551911,7.179111,0.002104877,3,0,"NAN"," 2.091059e-03",""
"2023-04-18 21:24:00",12106,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:24:10",12107,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:24:20",12108,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:24:30",12109,3,0,"NAN",185.4617,0.2037081,2235.094,41.96303,7944.291,5.678896,185.8772,0.2051676,7962.087,5.626804,139.1297,0.0223616,24.00385,0.002525922,22.49147,0.006249055,10.11499,0.002851892,7.179538,0.002138692,3,0,"NAN"," 2.023090e-03",""
"2023-04-18 21:24:40",12110,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:24:50",12111,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:25:00",12112,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:25:10",12113,3,0,"NAN",186.8813,0.209371,2234.862,36.33159,7966.642,5.787756,187.2999,0.2104322,7984.487,5.908931,139.1277,0.02805832,23.98641,0.002679061,22.45465,0.003823363,10.11684,0.002867493,7.17899,0.002702099,3,0,"NAN"," 2.924473e-03",""
"2023-04-18 21:25:20",12114,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:25:30",12115,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:25:40",12116,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:25:50",12117,3,0,"NAN",188.2904,0.2191736,2211.935,36.17085,7990.749,5.475464,188.7078,0.2224012,8008.464,5.567294,139.1281,0.02260179,23.96782,0.002947555,22.41797,0.004098331,10.11711,0.002382237,7.177983,0.002319605,3,0,"NAN"," 2.895293e-03",""
"2023-04-18 21:26:00",12118,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:26:10",12119,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:26:20",12120,3,0,"NAN",189.7223,0.2070134,2191.798,44.32634,8017.002,5.964979,190.139,0.2069766,8034.612,5.972258,139.1278,0.02058396,23.94873,0.002630242,22.39217,0.00510129,10.11826,0.002934406,7.178792,0.001948824,3,0,"NAN"," 2.163578e-03",""
"2023-04-18 21:26:30",12121,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:26:40",12122,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:26:50",12123,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:27:00",12124,3,0,"NAN",191.1298,0.2296943,2158.978,53.9769,8043.699,6.330082,191.5433,0.226872,8061.103,6.212199,139.1294,0.01872451,23.93003,0.00290542,22.36769,0.006117428,10.11826,0.002480317,7.17903,0.001751279,3,0,"NAN"," 2.406008e-03",""
"2023-04-18 21:27:10",12125,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
"2023-04-18 21:27:20",12126,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",""
